DEMAND 102
DEVIL 25
DISPLACEMENT 23
DOCTORS 31
DRINKS 22
DRY 68
DUE 142
Dallas 58
Dan 27
Dartmouth 30
Dave 31
David 51
Davis 29
Dean 40
Dear 54
December 62
Deegan 22
Delaware 27
Democratic 109
Democrats 41
Department 225
Desert 21
Despite 104
Detective 52
Detroit 21
Di 22
Dictionary 57
District 135
Doc 20
Dolores 20
Don 23
Donald 20
Douglas 23
Dr 192
During 585
E 133
ECUMENICAL 29
EFFECTS 109
ELSEWHERE 45
EXISTENCE 107
EXPLAINS 20
EXTENSION 36
East 183
Eastern 32
Economic 243
Eddie 30
Edward 45
Eighteenth 23
Eileen 26
Eisenhower 50
Ekstrohm 26
El 20
Elaine 22
Electric 68
Elementary 19
Empire 22
England 154
English 195
Eugene 25
Europe 118
European 61
Everything 185
Everywhere 47
Exchange 70
Executive 55
External 43
FACED 54
FALLING 33
FEARS 47
FOLLOWS 77
FRANCISCO 41
FUND 62
Failure 89
Falls 32
Faulkner 21
Feb 20
February 45
Feeding 26
Felix 30
Fellowship 36
Fifteen 56
Fig 73
Five 286
Florida 20
Flower 23
Fogg 23
Foil 20
Folklore 28
Ford 24
Foreign 158
Forgotten 38
Fort 55
Fortunate 22
Fortunately 20
Forty 36
Foundation 38
Four 359
France 74
Francis 21
Frank 68
Franklin 30
Fred 27
Freddy 20
Frederick 19
French 139
Fresh 82
Friday 60
Friend 133
Frontier 30
Fruit 35
Full 230
Fundamental 50
Funeral 33
Furthermore 39
GAS 98
GATHER 20
GET 749
GETS 66
GOLDEN 42
GORTON 32
Gallery 31
Gate 37
Gen 23
George 129
Georgia 46
German 85
Germans 27
Germany 81
Giants 23
Glass 99
God 318
God's 38
Gold 52
Gov 19
Grace 40
Grand 48
Gray 80
Greek 61
Green 116
Greenwich 27
Greg 26
Guard 48
Gulf 22
HABIT 23
HIGHEST 63
HITS 22
HOLDER 27
HOLLYWOOD 23
HYPOTHALAMIC 22
Hal 28
Handsome 40
Hanover 66
Hans 44
Harbor 37
Hardy 42
Harold 32
Harris 29
Harry 35
Harvard 34
Hat 56
He 9542
Health 105
Hearst 48
Heating 24
Helping 44
Helva 26
Henrietta 41
Henry 83
Highway 40
Hills 50
Hoag 21
Holmes 39
Holy 49
Horn 31
Hospital 110
Hotel 126
House 591
Houston 25
Howard 32
However 552
Hudson 53
Hughes 29
Hurt 37
I 5180
I'd 104
I'll 181
I'm 269
I've 125
IMPROVED 55
INSTANT 38
If 2199
Ill 39
Illinois 41
Illustrated 37
Inc 20
Indeed 162
Independent 70
India 58
Indian 52
Indians 33
Industries 36
Instead 173
Institute 50
Intermediate 21
Invitation 20
Irish 28
Island 167
Islands 31
Italian 47
Italy 34
JAIL 21
JULY 66
JUNE 99
Jack 92
Jackson 36
James 102
Jan 24
Jane 35
January 53
Japan 38
Japanese 53
Jean 23
Jefferson 27
Jersey 25
Jess 33
Jesus 66
Jew 26
Jewish 74
Jews 55
Jim 36
Joe 55
John 362
John's 21
Johnnie 26
Johnny 30
Johnson 34
Johnston 21
Jones 73
Joseph 55
Journal 42
Joyce 21
Jr 74
Judge 77
Julia 27
Jump 24
Jurisdiction 29
Jury 67
KANSAS 31
Katanga 21
Kate 41
Kay 21
Keith 21
Kennedy 140
Kennedy's 26
Khrushchev 68
Knife 76
LISTS 34
LOCKED 30
Labor 149
Lady 80
Lake 54
Lane 30
Laos 64
Latin 50
Laura 20
Lawrence 39
Leader 74
League 69
Lee 34
Legislature 39
Lewis 58
Liberals 26
Library 62
Lincoln 47
Linda 42
Lodge 19
London 89
Look 399
Lord 93
Los 52
Louis 74
Louisiana 30
Lovely 44
Lover 19
Lucy 45
MARSHALL 27
MEETS 36
MELTING 22
MERGER 21
MIAMI 22
MODEST 29
MOOD 37
MOSCOW 47
Madison 23
Maggie 23
Mama 44
Manchester 44
Manhattan 20
Mantle 48
March 121
Marine 55
Maris 36
Mark 83
Mars 21
Marshal 25
Martin 55
Mary 88
Maryland 23
Mason 24
Mass 110
Massachusetts 53
Master 72
Masters 24
Matsuo 35
Maude 21
Maybe 134
Mayor 38
Meanwhile 35
Measurements 54
Memorial 23
Mercer 71
Mercy 20
Metal 61
Metropolitan 34
Mexican 24
Mexico 19
Michelangelo 20
Michigan 21
Mickey 29
Middle 122
Mike 91
Miles 173
Miller 22
Mills 32
Minister 61
Miriam 30
Miss 258
Missiles 32
Mission 78
Mississippi 39
Missouri 21
Mitchell 26
Models 47
Moments 50
Monday 68
Moore 24
Moreover 88
Morgan 72
Morris 22
Morse 29
Motel 24
Motors 53
Mount 26
Mountain 33
Mountains 43
Mr 839
Mrs 535
Museum 32
Music 216
Myra 27
NATO 26
NATURAL 156
Navy 37
Negro 104
Negroes 60
Nevertheless 73
Newport 27
Nick 25
Nixon 25
North 206
Northern 47
Northwest 25
Nothing 412
Notte 19
Nov 21
November 74
O'Banion 25
OCT 29
October 51
Oedipus 20
Office 255
Oh 122
Ohio 38
Okay 20
Only 1747
Opera 47
Orange 23
Ordinary 72
Organization 127
Orleans 44
Outer 31
Owen 25
PARKS 20
PATIENCE 22
PLOT 37
POT 28
POUNDS 44
PRECISE 33
PRINCIPLES 71
PROOF 40
PROPOSED 84
PROTECTED 31
PULLING 25
Pa 32
Pacific 31
Palace 38
Palfrey 26
Palm 22
Palmer 56
Papa 40
Paris 68
Park 94
Parker 63
Party 216
Pat 35
Patchen 26
Paul 38
Peace 198
Pennsylvania 45
Pete 23
Peter 36
Phil 65
Philadelphia 50
Philip 21
Physiological 22
Pike 41
Pip 23
Pitcher 21
Pittsburgh 25
Plato 20
Podger 21
Poland 33
Police 155
Pont 38
Pope 40
Port 21
Portland 24
Practice 94
Prairie 21
Premier 26
Presently 35
President's 28
Presidential 34
Price 108
Prince 33
Prokofieff 33
Protestant 50
Providence 80
Publications 23
Puerto 24
Queen 41
Quiney 23
RACES 21
REACTION 124
ROMANTIC 32
Rachel 42
Ralph 22
Ramey 28
Random 38
Ray 19
Rayburn 39
Recognition 44
Red 197
Regarding 40
Regardless 38
Relatively 85
Renaissance 20
Republican 54
Republicans 30
Retail 20
Rev 33
Revenue 35
Reverend 21
Rhode 105
Rice 33
Richard 71
Rico 21
River 165
Roads 58
Rob 19
Robert 83
Roberts 49
Robinson 38
Roman 58
Rome 70
Roosevelt 28
Rose 86
Roy 37
Royal 48
Russ 21
Russia 72
Russian 80
Russians 32
Ruth 23
SALEM 19
SBA 25
SCOTTY 32
SEES 36
SETS 62
SHOCK 31
SHORTS 29
SHU 21
SIDEWALK 21
SOCIALISM 20
SOLVE 20
SQUARE 143
STARS 29
STUCK 23
SUCCESSES 22
Salt 46
Salvation 32
Sam 79
Sample 57
Samples 29
Samuel 34
San 70
Sandburg 22
Santa 28
Sarah 26
Saturday 67
Savage 22
Science 131
Sciences 35
Screw 21
Self 40
Sen 30
Senate 62
Sept 35
September 56
Seventeen 24
Shadow 36
Shakespeare 30
Sharpe 30
Shayne 27
She 2859
She's 48
Sheets 30
Sheriff 20
Sherman 29
Shop 63
Shore 61
Signal 63
Simultaneously 38
Sir 95
Sixth 26
Skill 42
Skyros 22
Sleeping 39
Smiling 36
Smith 54
Socialist 21
Somewhere 60
Sons 29
South 240
Southeast 28
Southern 137
Southerners 26
Soviet 129
Spanish 36
Speaking 62
Spencer 23
Split 30
Sports 49
Springs 21
St 173
Stadium 25
Stained 28
Standard 110
Stanley 35
State 808
Statements 68
Station 105
Steel 45
Steele 21
Stern 23
Stock 147
Stone 58
Subsequent 29
Suddenly 153
Sunday 101
Superior 46
Supreme 51
Surrounding 27
Susan 36
Sweet 70
Symphony 33
TACTICS 20
TEA 29
THERESA 24
THYROID 38
TRAVEL 61
TV 45
Tales 21
Talking 100
Tax 197
Taylor 21
Technology 43
Telegraph 21
Temple 38
Tennessee 23
Testament 29
Texas 72
That's 187
The 69970
Theatre 29
Theology 19
They'll 32
Thomas 106
Thompson 38
Thursday 33
Tilghman 25
Till 50
Tim 25
Tom 63
Trail 31
Treasury 40
Treaty 20
Tree 59
Truck 57
Trustees 27
Tuesday 59
Twelve 48
Twentieth 20
Typical 65
UN 59
US 827
Ultimately 23
Unfortunately 33
Union 182
United 482
University 214
Until 461
Urethane 26
Utopia 24
Vague 25
Valley 73
Van 32
Vermont 21
Vernon 21
Victim 27
Victor 23
Vienna 22
Vincent 19
Virgin 35
Virginia 75
WHISKY 24
WIDE 125
WILD 56
WITHOUT 583
WOULDN'T 129
Wagner 21
Wally 25
Walter 40
Warren 51
Warwick 21
Wash 37
Washington 206
Watson 45
We're 61
Wealth 22
Wednesday 35
Welfare 53
West 235
Western 137
Westminster 23
What's 53
Whenever 43
While 680
White 365
William 148
Williams 33
Wilson 62
Wine 73
Winston 40
Wise 36
Woman's 22
Women's 27
Woodruff 30
Wright 46
Writer 73
Writers 77
YOUNGSTERS 19
Yankees 30
Yeah 25
Yes 144
York 302
You're 151
Youth 82
Zen 26
a 23363
abandoned 25
ability 74
able 216
aboard 25
about 1815
above 296
abroad 51
absence 53
absent 28
absolute 30
absolutely 27
absorbed 24
abstract 34
academic 56
accept 72
acceptable 21
acceptance 49
accepted 96
accepting 21
accident 33
accompanied 37
accomplish 24
accomplished 44
accordance 20
according 139
accordingly 31
account 117
accounts 38
accuracy 36
accurate 35
accurately 24
accused 25
achieve 51
achieved 62
achievement 65
achievements 19
acquire 27
acquired 26
across 282
act 283
action 291
actions 68
active 88
activities 115
activity 116
actor 24
acts 39
actual 100
ad 20
add 88
added 172
adding 22
addition 142
additional 120
address 77
addressed 19
addresses 21
adequate 66
adjusted 33
adjustment 35
adjustments 20
administration 161
admission 33
admit 37
admitted 44
adopted 45
adult 25
adults 23
advance 60
advanced 52
advantage 73
advantages 28
advertising 50
advice 51
advised 33
aesthetic 26
affair 33
affect 35
affected 36
affects 19
afford 40
afraid 57
after 1070
afternoon 106
again 578
against 626
age 227
agencies 62
agent 44
agents 39
ages 51
ago 246
agree 51
agreed 81
agreement 106
agricultural 38
agriculture 23
aid 135
aids 27
aim 37
aimed 24
ain't 46
air 257
airport 19
alert 33
alienation 22
alike 20
alive 57
all 3001
alliance 20
allied 29
allies 30
allotment 39
allow 72
allowances 25
allowed 86
allowing 31
allows 19
almost 432
alone 195
along 355
already 273
also 1069
altered 22
alternative 34
although 319
altogether 30
always 458
am 274
amazing 20
ambiguous 22
amendment 23
among 370
amount 172
amounts 44
an 3748
analysis 108
ancient 69
and 28854
anger 48
angle 51
angry 45
animal 68
animals 58
anniversary 21
announced 88
announcement 24
annual 93
anode 77
answer 152
answered 67
answers 44
anti-Semitism 23
anti-trust 26
anticipated 23
anticipation 20
anxiety 42
anxious 29
any 1345
anybody 42
anyhow 20
anyone 140
anything 280
anyway 46
anywhere 39
apartment 81
apparatus 29
apparent 57
apparently 125
appeal 62
appear 118
appearance 57
appeared 135
appears 83
application 68
applications 25
applied 106
apply 56
applying 29
appointed 42
appointment 28
appreciate 26
appreciation 22
approach 123
approached 45
approaches 25
approaching 27
appropriate 68
approval 51
approved 40
approximately 71
arbitrary 22
arc 41
architect 22
are 4394
area 323
areas 237
aren't 36
argue 29
argued 29
argument 63
arise 28
arm 94
armed 60
arms 121
around 561
aroused 20
arranged 44
arrangement 34
arrangements 38
arrest 19
arrested 19
arrival 23
arrive 24
arrived 62
artery 46
article 68
articles 31
artist 57
artistic 33
artists 61
as 7251
aside 67
asked 398
asking 67
asleep 30
aspect 47
assembled 24
assessment 23
assessors 20
assigned 53
assignment 62
assist 26
assistance 87
assistant 36
associate 21
assume 63
assumed 72
assumption 41
assumptions 23
assure 37
assured 39
astronomy 24
at 5377
atmosphere 79
atom 37
atomic 46
atoms 41
attached 25
attack 105
attacked 25
attacks 22
attain 20
attempt 95
attempted 33
attempting 23
attempts 38
attend 54
attended 36
attending 23
attention 179
attitude 107
attitudes 48
attorney 65
attract 19
attracted 25
attractive 39
audience 115
aunt 22
authentic 20
author 46
authorities 39
authorized 37
authors 24
auto 22
automatic 40
automatically 36
automobile 50
automobiles 24
autumn 22
availability 21
available 245
average 130
avoid 58
awake 20
award 46
aware 84
awareness 32
away 456
axis 38
baby 62
back 967
backed 24
background 67
backward 22
bad 142
badly 34
bag 42
balance 90
balanced 22
ball 110
band 53
bank 83
banks 37
bare 29
barely 31
barn 29
barrel 24
bars 40
base 91
baseball 57
based 119
basement 31
bases 23
basic 171
basically 20
basis 184
bath 26
battle 87
be 6376
beach 61
bear 57
beard 26
bearing 25
beat 68
beautiful 127
beauty 71
became 246
because 883
become 361
becomes 102
becoming 57
bed 127
bedroom 52
beef 32
been 2473
beer 34
before 1016
began 312
begin 84
beginning 164
begins 55
begun 51
behalf 21
behavior 96
behind 258
being 712
beings 36
belief 64
beliefs 23
believe 200
believed 77
believes 43
belly 23
belong 37
belongs 22
below 145
bench 35
beneath 57
benefit 63
benefits 33
bent 34
beside 78
best 351
bet 20
better 414
between 730
beyond 175
bid 22
big 360
bigger 34
biggest 24
bill 143
billion 65
bills 47
binding 20
biological 20
birth 66
bit 101
bitter 53
black 203
blame 34
blanket 30
blind 47
block 66
blocks 37
blonde 20
blood 121
blow 33
blues 22
boards 47
boat 72
boats 51
bodies 64
body 276
bold 21
bomb 36
bombs 35
bond 46
bone 33
bones 20
book 197
books 96
border 20
bore 24
born 113
boss 20
both 730
bother 22
bottle 76
bottom 88
bought 56
bound 42
boy 242
boys 146
branches 33
brave 24
bread 41
break 88
breakfast 53
breaking 25
breath 53
breathing 21
brick 19
bride 33
bridge 98
bridges 26
brief 73
briefly 38
bright 87
brilliant 50
bring 158
bringing 38
brings 40
broad 84
broke 72
broken 63
bronchial 29
brother 73
brought 253
brush 44
brushed 20
budget 59
build 86
builder 29
building 160
built 103
bullet 28
bullets 21
bundle 20
burden 44
bureau 43
burned 40
burning 50
burns 23
burst 33
bus 34
business 393
businesses 19
busy 58
but 4381
butter 27
buy 70
buying 30
by 5307
calculated 35
calendar 28
call 188
called 401
calls 70
calm 35
came 622
camera 36
camp 75
campaign 81
can 1772
can't 169
candidate 34
candidates 39
cannot 258
cap 27
capabilities 22
capable 66
capacity 83
capital 85
captain 85
car 274
carbon 31
card 26
care 162
career 67
careful 62
carefully 87
carried 125
carries 22
carry 88
carrying 71
cars 111
case 362
cases 148
cash 36
cast 45
casual 22
cat 23
categories 24
category 23
cattle 97
caught 98
cause 130
caused 90
causes 58
ceiling 31
cell 66
cellar 26
cells 81
cent 158
center 224
centers 52
cents 25
centuries 46
century 207
certain 313
certainly 143
certainty 21
chain 50
chair 66
chairman 67
chairs 23
challenge 36
champion 23
chance 131
chances 24
change 240
changed 95
changes 131
changing 44
channels 23
chapel 20
character 118
characteristic 68
characteristics 52
characterized 21
characters 36
charge 122
charged 57
charges 45
charm 26
charming 24
chart 22
charter 33
cheap 24
check 88
checked 31
cheek 20
chemical 60
chest 53
chief 119
chiefly 22
child 213
child's 33
childhood 50
children 355
children's 23
chlorine 33
choice 113
choose 50
chose 37
chosen 71
church 348
churches 96
cigarette 25
circles 32
circular 21
circumstances 84
cited 24
cities 107
citizen 30
citizens 88
city's 21
civic 23
civil 91
civilian 24
civilization 42
claim 98
claimed 35
clarity 28
classes 85
classic 36
classical 33
classification 21
clean 70
cleaning 37
clear 219
clearly 128
clerk 34
climate 26
climbed 44
clinical 27
clock 20
close 234
closed 106
closely 66
closer 61
closing 28
cloth 43
clothes 89
clothing 20
cloud 28
clouds 38
coach 24
coat 43
coating 36
cocktail 25
code 40
coffee 78
cold 171
colleagues 23
collected 44
collection 84
collective 32
college 267
colleges 39
colonel 37
colonial 21
colony 28
color 143
colored 31
colorful 21
colors 51
column 71
columns 36
combat 27
combination 57
combined 40
come 630
comedy 39
comes 137
comfort 43
comfortable 37
coming 174
command 72
commander 28
comment 42
commercial 61
commissioner 19
committed 28
commodities 21
common 223
commonly 29
communication 67
communications 28
communism 70
communities 41
community 231
companies 87
companion 19
company's 27
comparable 41
compare 28
compared 71
comparison 48
compete 23
competition 63
competitive 31
complained 22
complement 21
complete 181
completed 69
completely 110
completion 57
complex 91
complicated 30
component 25
components 55
composed 40
composer 31
composition 25
compromise 20
computed 21
conceived 27
concentrated 30
concentration 47
concept 85
conception 32
concepts 27
concern 98
concerned 135
concerning 62
concerns 43
concert 39
concerts 26
concluded 32
conclusion 59
conclusions 36
concrete 48
condemned 19
condition 91
conditioned 20
conditions 180
conduct 55
conducted 55
conductor 25
conference 96
conferences 25
confidence 56
confirmed 20
conflict 52
confronted 32
confused 44
confusion 44
congressional 22
connected 33
connection 69
conscience 40
conscious 46
consciousness 30
consequence 30
consequences 34
conservative 31
consider 127
considerable 96
considerably 44
consideration 49
considerations 31
considered 151
considering 47
consisted 24
consistent 28
consistently 19
consisting 27
consists 43
conspiracy 22
constantly 41
constitute 29
constitutional 25
constructed 37
consumer 37
contact 63
contacts 25
contain 45
contained 60
containing 45
contains 38
content 53
contest 26
context 35
continually 25
continue 107
continued 133
continues 41
continuing 61
continuity 25
continuous 44
continuously 23
contract 60
contracts 24
contrary 52
contrast 74
contribute 44
contributed 39
control 223
controlled 39
controlling 23
controls 30
controversy 26
convenience 19
convenient 22
conventional 51
conversation 50
conversion 21
converted 20
conviction 50
convictions 20
convinced 50
cooking 32
cool 62
cooling 41
cooperative 20
cope 21
copy 38
core 37
corn 34
corner 116
corporation 90
corporations 25
correct 52
correspondence 25
corresponding 38
cost 229
costs 176
cottage 19
could 1599
couldn't 175
council 103
count 49
counter 31
counties 35
countries 151
country 324
couple 122
courage 32
course 465
courses 61
courts 50
cousin 51
cover 88
coverage 25
covered 104
covering 32
covers 32
cow 29
crack 21
craft 23
crash 20
crawled 20
crazy 34
cream 20
create 54
created 81
creating 29
creation 46
creative 49
creatures 20
credit 64
crew 36
crises 21
crisis 82
critic 25
critical 58
criticism 40
critics 27
crop 20
crossed 42
crossing 21
crowd 53
crowded 32
crown 19
cry 48
cultural 55
culture 58
cure 28
curiosity 23
curious 46
current 104
currently 34
curt 32
curve 45
customers 41
cut 192
cuts 30
cutting 66
cycle 24
daily 122
damage 33
damn 34
dance 90
dancer 31
dancers 32
dances 23
dancing 43
danger 70
dangerous 46
dare 21
dark 185
darkness 43
data 173
date 103
dates 30
daughter 72
dawn 28
day 695
days 386
dead 174
deal 142
dealer 25
dealers 33
dealing 43
dealt 22
death 277
debate 32
decade 46
decades 34
decent 20
decide 40
decided 141
decision 119
deck 23
declaration 24
declared 66
decline 31
dedicated 23
dedication 21
deep 109
deeper 37
deeply 39
defeat 31
defend 21
defense 167
define 27
defined 39
definite 37
definitely 21
definition 38
degree 129
degrees 23
delay 21
delayed 25
deliberately 30
delicate 27
delight 29
delightful 26
delivered 37
delivery 19
demanded 42
demanding 19
demands 55
democracy 24
demonstrate 28
demonstrated 33
demonstration 25
denied 47
density 30
deny 47
departments 25
depend 45
dependent 40
depending 32
depends 49
depression 24
depth 53
derived 39
describe 41
described 120
describes 22
description 54
desegregation 40
design 114
designed 108
designs 28
desirable 36
desire 79
desired 50
desires 24
desk 65
despair 21
desperate 26
desperately 22
destiny 22
destroy 48
destroyed 39
destruction 38
destructive 25
detail 72
detailed 52
details 57
detergent 25
determination 39
determine 107
determined 119
determining 33
develop 89
developed 170
developing 52
development 334
developments 44
device 55
devices 37
devoted 51
diameter 45
did 1044
didn't 401
die 73
died 86
diet 21
difference 148
differences 79
different 312
difficult 161
difficulties 46
difficulty 76
diffusion 24
dignity 35
dilemma 25
dimensions 30
dining 28
dinner 91
diplomatic 28
direct 129
directed 68
direction 134
directions 30
directly 141
director 101
directors 19
dirt 43
dirty 36
disappeared 35
disaster 26
discharge 19
discipline 27
discover 40
discovered 73
discovery 45
discrimination 23
discuss 28
discussed 65
discussion 94
discussions 32
disease 53
dishes 21
disk 25
display 41
displayed 21
displays 21
disposal 20
dispute 34
distance 108
distant 37
distinct 42
distinction 41
distinctive 20
distinguished 42
distributed 27
distribution 85
districts 38
disturbed 26
dive 23
divided 55
divine 34
division 107
divorce 29
do 1362
doctor 100
doctrine 46
documents 19
does 485
doesn't 87
dog 75
dogs 70
doing 163
dollar 46
dollars 98
domestic 63
dominant 65
dominated 20
don't 489
done 320
door 312
doors 36
double 57
doubt 114
doubtful 22
down 895
downtown 41
dozen 52
draft 24
drama 43
dramatic 63
drank 19
draw 56
drawing 40
drawings 21
drawn 70
dream 64
dreamed 19
dreams 30
dress 67
dressed 36
dressing 22
drew 68
dried 28
drill 33
drink 82
drinking 48
drive 105
driven 44
driver 49
drivers 25
driving 53
drop 59
dropped 101
drove 62
drug 24
drugs 28
drunk 37
drying 29
dull 27
dust 70
duties 34
duty 61
dying 34
dynamic 21
each 877
eager 27
ear 29
earlier 146
earliest 22
early 366
earnings 19
ears 38
earth 150
ease 42
easier 51
easily 106
easy 125
eat 61
eating 32
economical 22
economy 79
edge 78
edges 37
edition 37
editor 77
editorial 42
educated 21
education 214
educational 70
effect 213
effective 129
effectively 37
effectiveness 32
efficiency 50
efficient 32
effort 145
efforts 127
eg 30
eggs 35
eight 104
eighth 23
either 284
elaborate 32
elected 33
election 77
elections 51
electrical 46
electricity 26
electron 30
electronic 68
electronics 32
element 52
elements 107
eleven 40
eliminate 26
eliminated 22
else 176
em 44
emerged 26
emergency 39
emission 32
emotion 34
emotional 68
emotions 43
emphasis 58
emphasize 20
empirical 23
employed 49
employee 24
employees 65
employment 47
empty 64
enable 23
encounter 28
encountered 30
encourage 46
encouraged 29
encouraging 23
end 410
ended 60
ending 31
endless 20
ends 66
enemies 27
enemy 88
energy 100
enforced 20
enforcement 19
engaged 47
engagement 22
engine 50
engineer 42
engineering 46
engineers 35
enjoy 44
enjoyed 57
enjoyment 21
enormous 37
enough 430
enter 78
entered 98
entering 24
enterprise 31
entertainment 29
enthusiasm 28
enthusiastic 24
entire 149
entirely 91
entitled 56
entrance 57
entries 19
entry 26
envelope 21
environment 43
equal 90
equally 62
equation 33
equipment 167
equipped 36
equivalent 46
era 30
error 36
errors 44
escape 65
especially 162
essential 81
essentially 47
establish 58
established 108
establishing 26
establishment 52
estate 51
estimate 39
estimated 67
estimates 24
et 31
etc 58
eternal 29
ethical 29
ethics 19
evaluation 31
eve 19
even 1171
evening 133
event 81
events 101
eventually 52
ever 345
every 491
everybody 72
everyone 94
evidence 204
evident 56
evidently 25
evil 72
exact 27
exactly 103
examination 29
examine 33
examined 28
example 292
examples 53
excellent 68
except 181
exception 40
exceptions 26
excess 42
excessive 30
excited 23
excitement 32
exciting 29
exclusive 28
exclusively 24
excuse 27
exercise 58
exercises 23
exhibit 25
exhibition 22
exist 59
existed 40
existing 60
exists 42
expanded 20
expanding 28
expansion 47
expect 108
expectations 23
expected 187
expects 22
expenditures 45
expense 50
expenses 47
expensive 44
experience 276
experienced 53
experiences 53
experiment 63
experimental 38
experiments 66
expert 30
experts 38
explain 64
explained 80
explanation 43
explicit 24
exploration 25
exposed 34
exposure 25
express 42
expressed 75
expressing 24
expression 79
extend 31
extended 55
extending 29
extensive 44
extent 110
extra 50
extraordinary 31
extreme 62
extremely 50
eye 122
eyes 401
fabrics 29
face 371
faces 72
facilities 99
facing 34
fact 447
factor 71
factories 24
factors 106
factory 32
facts 87
faculty 74
fail 37
failed 74
faint 25
fair 77
fairly 58
faith 111
fall 147
fallen 34
fallout 31
false 29
familiar 72
families 68
family 331
famous 89
fans 21
fantastic 20
far 428
farm 125
farmer 23
farmers 37
farther 32
fascinating 20
fashion 69
fast 78
fat 60
fate 33
father 183
father's 38
fathers 19
fault 22
favor 78
favorable 33
favorite 41
fear 127
feature 37
features 80
fed 42
federal 246
feed 123
feel 216
feeling 172
feelings 61
feels 45
fees 29
feet 283
fell 92
fellow 63
felt 357
female 50
fence 30
festival 27
few 601
fewer 33
fiber 27
fibers 23
fiction 46
field 274
fields 72
fifth 38
fifty 68
fight 98
fighting 72
figure 209
figured 20
figures 113
file 81
filed 33
filing 19
fill 50
filled 99
filling 36
film 96
films 31
final 156
finally 191
finance 31
financial 86
financing 34
find 399
finding 53
findings 34
finds 59
fine 161
finger 40
fingers 66
finish 39
finished 87
fire 187
fired 44
firing 24
firm 109
firmly 49
firms 55
first 1361
fiscal 116
fish 35
fishing 32
fist 25
fit 75
fitted 20
fixed 87
flash 21
flat 67
fled 28
flesh 52
flew 27
flexible 25
flight 46
floor 158
flow 67
flowers 57
fluid 21
flux 30
fly 33
flying 43
foam 37
foams 22
focus 40
fog 25
folk 34
folks 19
follow 97
followed 172
following 221
food 147
foods 51
fool 37
foot 92
football 36
for 9489
force 230
forced 81
forces 175
forest 66
forests 22
forever 39
forget 54
forgive 24
form 370
formal 48
formation 37
formed 76
former 131
formerly 28
forming 21
forms 128
formula 59
formulas 22
forth 71
fortune 25
forward 115
fought 46
found 536
founded 20
fourteen 31
fourth 74
fraction 23
fractions 20
frame 74
frames 26
free 260
freedom 128
freely 22
freight 28
frequencies 31
frequency 22
frequent 34
frequently 91
friendly 61
friends 163
friendship 27
frightened 26
from 4370
front 221
frozen 27
ft 26
full-time 24
fully 80
